tick,type,time,control,value,channel,meta,track,program,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,data,tempo,note,velocity
28416,note_on,0,,,0,0,0,,,,,,,,74,75
28416,note_on,0,,,1,0,0,,,,,,,,71,75
28416,note_on,0,,,2,0,0,,,,,,,,47,75
28544,note_off,128,,,2,0,0,,,,,,,,47,64
28608,note_on,64,,,2,0,0,,,,,,,,47,75
28736,note_off,128,,,2,0,0,,,,,,,,47,64
28800,note_on,64,,,2,0,0,,,,,,,,47,75
28928,note_off,128,,,2,0,0,,,,,,,,47,64
28992,note_on,64,,,2,0,0,,,,,,,,47,75
29120,note_off,128,,,2,0,0,,,,,,,,47,64
29184,note_on,64,,,2,0,0,,,,,,,,47,75
29312,note_off,128,,,2,0,0,,,,,,,,47,64
29376,note_on,64,,,2,0,0,,,,,,,,47,75
29504,note_off,128,,,2,0,0,,,,,,,,47,64
29568,note_on,64,,,2,0,0,,,,,,,,47,75
29696,note_off,128,,,2,0,0,,,,,,,,47,64
29760,note_on,64,,,2,0,0,,,,,,,,47,75
29888,note_off,128,,,2,0,0,,,,,,,,47,64
29952,note_on,64,,,2,0,0,,,,,,,,47,75
30016,note_off,64,,,1,0,0,,,,,,,,71,64
30048,note_on,32,,,1,0,0,,,,,,,,74,75
30080,note_off,32,,,0,0,0,,,,,,,,78,64
30080,note_off,0,,,0,0,0,,,,,,,,74,64
30080,note_off,0,,,2,0,0,,,,,,,,47,64
30112,note_off,32,,,1,0,0,,,,,,,,74,64
30144,note_on,32,,,0,0,0,,,,,,,,74,75
30144,note_on,0,,,0,0,0,,,,,,,,71,75
30144,note_on,0,,,1,0,0,,,,,,,,73,75
30144,note_on,0,,,2,0,0,,,,,,,,47,75
30208,note_off,64,,,1,0,0,,,,,,,,73,64
30240,note_on,32,,,1,0,0,,,,,,,,71,75
30272,note_off,32,,,0,0,0,,,,,,,,74,64
30272,note_off,0,,,0,0,0,,,,,,,,71,64
30272,note_off,0,,,2,0,0,,,,,,,,47,64
30304,note_off,32,,,1,0,0,,,,,,,,71,64
30336,note_on,32,,,0,0,0,,,,,,,,73,75
30336,note_on,0,,,0,0,0,,,,,,,,70,75
30336,note_on,0,,,1,0,0,,,,,,,,70,75
30336,note_on,0,,,2,0,0,,,,,,,,47,75
30464,note_off,128,,,2,0,0,,,,,,,,47,64
30528,note_off,64,,,1,0,0,,,,,,,,70,64
30528,note_on,0,,,2,0,0,,,,,,,,47,75
30592,note_off,64,,,0,0,0,,,,,,,,73,64
30592,note_off,0,,,0,0,0,,,,,,,,70,64
30624,note_on,32,,,1,0,0,,,,,,,,71,75
30656,note_off,32,,,2,0,0,,,,,,,,47,64
30688,note_off,32,,,1,0,0,,,,,,,,71,64
30720,note_on,32,,,0,0,0,,,,,,,,74,75
30720,note_on,0,,,0,0,0,,,,,,,,66,75
30720,note_on,0,,,1,0,0,,,,,,,,71,75
30720,note_on,0,,,2,0,0,,,,,,,,47,75
30848,note_off,128,,,2,0,0,,,,,,,,47,64
30912,note_on,64,,,2,0,0,,,,,,,,47,75
31040,note_off,128,,,2,0,0,,,,,,,,47,64
31104,note_on,64,,,2,0,0,,,,,,,,47,75
31232,note_off,128,,,0,0,0,,,,,,,,74,64
31232,note_off,0,,,0,0,0,,,,,,,,66,64
31232,note_off,0,,,1,0,0,,,,,,,,71,64
31232,note_off,0,,,2,0,0,,,,,,,,47,64
31296,note_on,64,,,2,0,0,,,,,,,,47,75
31424,note_off,128,,,2,0,0,,,,,,,,47,64
31488,note_on,64,,,0,0,0,,,,,,,,78,75
31488,note_on,0,,,0,0,0,,,,,,,,74,75
31488,note_on,0,,,1,0,0,,,,,,,,69,75
31488,note_on,0,,,2,0,0,,,,,,,,50,75
31616,note_off,128,,,2,0,0,,,,,,,,50,64
31680,note_on,64,,,2,0,0,,,,,,,,50,75
31808,note_off,128,,,2,0,0,,,,,,,,50,64
31872,note_on,64,,,2,0,0,,,,,,,,50,75
32000,note_off,128,,,0,0,0,,,,,,,,78,64
32000,note_off,0,,,0,0,0,,,,,,,,74,64
32000,note_off,0,,,1,0,0,,,,,,,,69,64
32000,note_off,0,,,2,0,0,,,,,,,,50,64
32064,note_on,64,,,2,0,0,,,,,,,,50,75
32192,note_off,128,,,2,0,0,,,,,,,,50,64
32256,note_on,64,,,0,0,0,,,,,,,,76,75
32256,note_on,0,,,0,0,0,,,,,,,,73,75
32256,note_on,0,,,1,0,0,,,,,,,,69,75
32256,note_on,0,,,2,0,0,,,,,,,,45,75
32384,note_off,128,,,2,0,0,,,,,,,,45,64
32448,note_on,64,,,2,0,0,,,,,,,,45,75
32576,note_off,128,,,2,0,0,,,,,,,,45,64
32640,note_on,64,,,2,0,0,,,,,,,,45,75
32768,note_off,128,,,0,0,0,,,,,,,,76,64
32768,note_off,0,,,0,0,0,,,,,,,,73,64
32768,note_off,0,,,1,0,0,,,,,,,,69,64
32768,note_off,0,,,2,0,0,,,,,,,,45,64
32832,note_on,64,,,2,0,0,,,,,,,,45,75
32960,note_off,128,,,2,0,0,,,,,,,,45,64
33024,note_on,64,,,0,0,0,,,,,,,,78,75
33024,note_on,0,,,0,0,0,,,,,,,,74,75
33024,note_on,0,,,1,0,0,,,,,,,,69,75
33024,note_on,0,,,2,0,0,,,,,,,,50,75
33152,note_off,128,,,2,0,0,,,,,,,,50,64
33216,note_on,64,,,2,0,0,,,,,,,,50,75
33344,note_off,128,,,2,0,0,,,,,,,,50,64
33408,note_on,64,,,2,0,0,,,,,,,,50,75
33536,note_off,128,,,1,0,0,,,,,,,,69,64
33536,note_off,0,,,2,0,0,,,,,,,,50,64
33600,note_on,64,,,2,0,0,,,,,,,,50,75
33728,note_off,128,,,2,0,0,,,,,,,,50,64
33792,note_on,64,,,1,0,0,,,,,,,,69,75
33792,note_on,0,,,2,0,0,,,,,,,,50,75
33920,note_off,128,,,2,0,0,,,,,,,,50,64
33984,note_on,64,,,2,0,0,,,,,,,,50,75
34112,note_off,128,,,2,0,0,,,,,,,,50,64
34176,note_on,64,,,2,0,0,,,,,,,,50,75
34304,note_off,128,,,0,0,0,,,,,,,,78,64
34304,note_off,0,,,0,0,0,,,,,,,,74,64
34304,note_off,0,,,1,0,0,,,,,,,,69,64
34304,note_off,0,,,2,0,0,,,,,,,,50,64
34368,note_on,64,,,2,0,0,,,,,,,,50,75
34496,note_off,128,,,2,0,0,,,,,,,,50,64
34560,note_on,64,,,0,0,0,,,,,,,,74,75
34560,note_on,0,,,0,0,0,,,,,,,,74,75
34560,note_on,0,,,1,0,0,,,,,,,,67,75
34560,note_on,0,,,2,0,0,,,,,,,,43,75
34688,note_off,128,,,2,0,0,,,,,,,,43,64
34752,note_on,64,,,2,0,0,,,,,,,,43,75
34880,note_off,128,,,2,0,0,,,,,,,,43,64
34944,note_on,64,,,2,0,0,,,,,,,,43,75
35072,note_off,128,,,0,0,0,,,,,,,,74,64
35072,note_off,0,,,2,0,0,,,,,,,,43,64
35136,note_on,64,,,2,0,0,,,,,,,,43,75
35264,note_off,128,,,2,0,0,,,,,,,,43,64
35328,note_on,64,,,0,0,0,,,,,,,,71,75
35328,note_on,0,,,2,0,0,,,,,,,,43,75
35456,note_off,128,,,2,0,0,,,,,,,,43,64
35520,note_on,64,,,2,0,0,,,,,,,,43,75
35648,note_off,128,,,2,0,0,,,,,,,,43,64
35712,note_off,64,,,0,0,0,,,,,,,,74,64
35712,note_on,0,,,2,0,0,,,,,,,,43,75
35840,note_off,128,,,0,0,0,,,,,,,,71,64
35840,note_off,0,,,1,0,0,,,,,,,,67,64
35840,note_off,0,,,2,0,0,,,,,,,,43,64
35904,note_on,64,,,0,0,0,,,,,,,,79,75
35904,note_on,0,,,2,0,0,,,,,,,,43,75
36032,note_off,128,,,0,0,0,,,,,,,,79,64
36032,note_off,0,,,2,0,0,,,,,,,,43,64
36096,note_on,64,,,0,0,0,,,,,,,,76,75
36096,note_on,0,,,0,0,0,,,,,,,,73,75
36096,note_on,0,,,1,0,0,,,,,,,,69,75
36096,note_on,0,,,2,0,0,,,,,,,,45,75
36224,note_off,128,,,2,0,0,,,,,,,,45,64
36288,note_on,64,,,2,0,0,,,,,,,,45,75
36416,note_off,128,,,2,0,0,,,,,,,,45,64
36480,note_on,64,,,2,0,0,,,,,,,,45,75
36608,note_off,128,,,0,0,0,,,,,,,,76,64
36608,note_off,0,,,0,0,0,,,,,,,,73,64
36608,note_off,0,,,1,0,0,,,,,,,,69,64
36608,note_off,0,,,2,0,0,,,,,,,,45,64
36672,note_on,64,,,2,0,0,,,,,,,,45,75
36800,note_off,128,,,2,0,0,,,,,,,,45,64
36864,note_on,64,,,0,0,0,,,,,,,,78,75
36864,note_on,0,,,0,0,0,,,,,,,,74,75
36864,note_on,0,,,1,0,0,,,,,,,,69,75
36864,note_on,0,,,2,0,0,,,,,,,,50,75
36992,note_off,128,,,2,0,0,,,,,,,,50,64
37056,note_on,64,,,2,0,0,,,,,,,,50,75
37184,note_off,128,,,2,0,0,,,,,,,,50,64
37248,note_on,64,,,2,0,0,,,,,,,,50,75
37376,note_off,128,,,0,0,0,,,,,,,,78,64
37376,note_off,0,,,0,0,0,,,,,,,,74,64
37376,note_off,0,,,1,0,0,,,,,,,,69,64
37376,note_off,0,,,2,0,0,,,,,,,,50,64
37440,note_on,64,,,2,0,0,,,,,,,,50,75
37568,note_off,128,,,2,0,0,,,,,,,,50,64
37632,note_on,64,,,0,0,0,,,,,,,,76,75
37632,note_on,0,,,0,0,0,,,,,,,,73,75
37632,note_on,0,,,1,0,0,,,,,,,,69,75
37632,note_on,0,,,2,0,0,,,,,,,,45,75
37760,note_off,128,,,2,0,0,,,,,,,,45,64
37824,note_on,64,,,2,0,0,,,,,,,,45,75
37952,note_off,128,,,2,0,0,,,,,,,,45,64
38016,note_on,64,,,2,0,0,,,,,,,,45,75
38144,note_off,128,,,0,0,0,,,,,,,,76,64
38144,note_off,0,,,0,0,0,,,,,,,,73,64
38144,note_off,0,,,1,0,0,,,,,,,,69,64
38144,note_off,0,,,2,0,0,,,,,,,,45,64
38208,note_on,64,,,2,0,0,,,,,,,,45,75
38336,note_off,128,,,2,0,0,,,,,,,,45,64
38400,note_on,64,,,0,0,0,,,,,,,,78,75
38400,note_on,0,,,0,0,0,,,,,,,,74,75
38400,note_on,0,,,1,0,0,,,,,,,,69,75
38400,note_on,0,,,2,0,0,,,,,,,,50,75
38528,note_off,128,,,2,0,0,,,,,,,,50,64
38592,note_on,64,,,2,0,0,,,,,,,,50,75
38656,note_off,64,,,0,0,0,,,,,,,,78,64
38656,note_off,0,,,0,0,0,,,,,,,,74,64
38656,note_off,0,,,1,0,0,,,,,,,,69,64
38720,note_off,64,,,2,0,0,,,,,,,,50,64
38784,note_on,64,,,0,0,0,,,,,,,,76,75
38784,note_on,0,,,0,0,0,,,,,,,,73,75
38784,note_on,0,,,1,0,0,,,,,,,,69,75
38784,note_on,0,,,2,0,0,,,,,,,,45,75
38912,note_off,128,,,2,0,0,,,,,,,,45,64
38976,note_on,64,,,2,0,0,,,,,,,,45,75
39040,note_off,64,,,0,0,0,,,,,,,,76,64
39040,note_off,0,,,0,0,0,,,,,,,,73,64
39040,note_off,0,,,1,0,0,,,,,,,,69,64
39104,note_off,64,,,2,0,0,,,,,,,,45,64
39168,note_on,64,,,0,0,0,,,,,,,,78,75
39168,note_on,0,,,0,0,0,,,,,,,,74,75
39168,note_on,0,,,1,0,0,,,,,,,,69,75
39168,note_on,0,,,2,0,0,,,,,,,,50,75
39680,note_off,512,,,0,0,0,,,,,,,,78,64
39680,note_off,0,,,0,0,0,,,,,,,,74,64
39680,note_off,0,,,1,0,0,,,,,,,,69,64
39680,note_off,0,,,2,0,0,,,,,,,,50,64
39936,note_on,256,,,0,0,0,,,,,,,,76,75
39936,note_on,0,,,0,0,0,,,,,,,,73,75
39936,note_on,0,,,1,0,0,,,,,,,,67,75
39936,note_on,0,,,2,0,0,,,,,,,,52,75
40064,note_off,128,,,2,0,0,,,,,,,,52,64
40128,note_on,64,,,2,0,0,,,,,,,,52,75
40256,note_off,128,,,2,0,0,,,,,,,,52,64
40320,note_on,64,,,2,0,0,,,,,,,,52,75
40448,note_off,128,,,0,0,0,,,,,,,,76,64
40448,note_off,0,,,0,0,0,,,,,,,,73,64
40448,note_off,0,,,1,0,0,,,,,,,,67,64
40448,note_off,0,,,2,0,0,,,,,,,,52,64
40512,note_on,64,,,2,0,0,,,,,,,,52,75
40640,note_off,128,,,2,0,0,,,,,,,,52,64
40704,note_on,64,,,0,0,0,,,,,,,,73,75
40704,note_on,0,,,0,0,0,,,,,,,,70,75
40704,note_on,0,,,2,0,0,,,,,,,,54,75
40832,note_off,128,,,2,0,0,,,,,,,,54,64
40896,note_on,64,,,2,0,0,,,,,,,,54,75
41024,note_off,128,,,2,0,0,,,,,,,,54,64
41088,note_on,64,,,2,0,0,,,,,,,,54,75
41216,note_off,128,,,0,0,0,,,,,,,,73,64
41216,note_off,0,,,0,0,0,,,,,,,,70,64
41216,note_off,0,,,2,0,0,,,,,,,,54,64
41280,note_on,64,,,2,0,0,,,,,,,,54,75
41408,note_off,128,,,2,0,0,,,,,,,,54,64
41472,note_on,64,,,0,0,0,,,,,,,,74,75
41472,note_on,0,,,0,0,0,,,,,,,,71,75
41472,note_on,0,,,1,0,0,,,,,,,,66,75
41472,note_on,0,,,2,0,0,,,,,,,,47,75
41600,note_off,128,,,2,0,0,,,,,,,,47,64
41664,note_on,64,,,2,0,0,,,,,,,,47,75
41792,note_off,128,,,2,0,0,,,,,,,,47,64
41856,note_on,64,,,2,0,0,,,,,,,,47,75
41984,note_off,128,,,0,0,0,,,,,,,,74,64
41984,note_off,0,,,0,0,0,,,,,,,,71,64
41984,note_off,0,,,1,0,0,,,,,,,,66,64
41984,note_off,0,,,2,0,0,,,,,,,,47,64
42048,note_on,64,,,2,0,0,,,,,,,,47,75
42176,note_off,128,,,2,0,0,,,,,,,,47,64
42240,note_on,64,,,0,0,0,,,,,,,,78,75
42240,note_on,0,,,0,0,0,,,,,,,,74,75
42240,note_on,0,,,1,0,0,,,,,,,,71,75
42240,note_on,0,,,2,0,0,,,,,,,,47,75
42368,note_off,128,,,2,0,0,,,,,,,,47,64
42432,note_on,64,,,2,0,0,,,,,,,,47,75
42560,note_off,128,,,2,0,0,,,,,,,,47,64
42624,note_on,64,,,2,0,0,,,,,,,,47,75
42752,note_off,128,,,2,0,0,,,,,,,,47,64
42816,note_on,64,,,2,0,0,,,,,,,,47,75
42944,note_off,128,,,2,0,0,,,,,,,,47,64
43008,note_on,64,,,2,0,0,,,,,,,,47,75
43136,note_off,128,,,2,0,0,,,,,,,,47,64
43200,note_on,64,,,2,0,0,,,,,,,,47,75
43328,note_off,128,,,2,0,0,,,,,,,,47,64
43392,note_on,64,,,2,0,0,,,,,,,,47,75
43520,note_off,128,,,2,0,0,,,,,,,,47,64
43584,note_on,64,,,2,0,0,,,,,,,,47,75
43712,note_off,128,,,2,0,0,,,,,,,,47,64
43776,note_on,64,,,2,0,0,,,,,,,,47,75
43840,note_off,64,,,1,0,0,,,,,,,,71,64
43872,note_on,32,,,1,0,0,,,,,,,,74,75
43904,note_off,32,,,0,0,0,,,,,,,,78,64
43904,note_off,0,,,0,0,0,,,,,,,,74,64
43904,note_off,0,,,2,0,0,,,,,,,,47,64
43936,note_off,32,,,1,0,0,,,,,,,,74,64
43968,note_on,32,,,0,0,0,,,,,,,,74,75
43968,note_on,0,,,0,0,0,,,,,,,,71,75
43968,note_on,0,,,1,0,0,,,,,,,,73,75
43968,note_on,0,,,2,0,0,,,,,,,,47,75
44032,note_off,64,,,1,0,0,,,,,,,,73,64
44064,note_on,32,,,1,0,0,,,,,,,,71,75
44096,note_off,32,,,0,0,0,,,,,,,,74,64
44096,note_off,0,,,0,0,0,,,,,,,,71,64
44096,note_off,0,,,2,0,0,,,,,,,,47,64
44128,note_off,32,,,1,0,0,,,,,,,,71,64
44160,note_on,32,,,0,0,0,,,,,,,,73,75
44160,note_on,0,,,0,0,0,,,,,,,,70,75
44160,note_on,0,,,1,0,0,,,,,,,,70,75
44160,note_on,0,,,2,0,0,,,,,,,,47,75
44288,note_off,128,,,2,0,0,,,,,,,,47,64
44352,note_off,64,,,1,0,0,,,,,,,,70,64
44352,note_on,0,,,2,0,0,,,,,,,,47,75
44416,note_off,64,,,0,0,0,,,,,,,,73,64
44416,note_off,0,,,0,0,0,,,,,,,,70,64
44448,note_on,32,,,1,0,0,,,,,,,,71,75
44480,note_off,32,,,2,0,0,,,,,,,,47,64
44512,note_off,32,,,1,0,0,,,,,,,,71,64
44544,note_on,32,,,0,0,0,,,,,,,,74,75
44544,note_on,0,,,0,0,0,,,,,,,,66,75
44544,note_on,0,,,1,0,0,,,,,,,,71,75
44544,note_on,0,,,2,0,0,,,,,,,,47,75
44672,note_off,128,,,2,0,0,,,,,,,,47,64
44736,note_on,64,,,2,0,0,,,,,,,,47,75
44864,note_off,128,,,2,0,0,,,,,,,,47,64
44928,note_on,64,,,2,0,0,,,,,,,,47,75
45056,note_off,128,,,0,0,0,,,,,,,,74,64
45056,note_off,0,,,0,0,0,,,,,,,,66,64
45056,note_off,0,,,1,0,0,,,,,,,,71,64
45056,note_off,0,,,2,0,0,,,,,,,,47,64
45120,note_on,64,,,2,0,0,,,,,,,,47,75
45248,note_off,128,,,2,0,0,,,,,,,,47,64
45312,note_on,64,,,0,0,0,,,,,,,,78,75
45312,note_on,0,,,0,0,0,,,,,,,,74,75
45312,note_on,0,,,1,0,0,,,,,,,,69,75
45312,note_on,0,,,2,0,0,,,,,,,,50,75
45440,note_off,128,,,2,0,0,,,,,,,,50,64
45504,note_on,64,,,2,0,0,,,,,,,,50,75
45632,note_off,128,,,2,0,0,,,,,,,,50,64
45696,note_on,64,,,2,0,0,,,,,,,,50,75
45824,note_off,128,,,0,0,0,,,,,,,,78,64
45824,note_off,0,,,0,0,0,,,,,,,,74,64
45824,note_off,0,,,1,0,0,,,,,,,,69,64
45824,note_off,0,,,2,0,0,,,,,,,,50,64
45888,note_on,64,,,2,0,0,,,,,,,,50,75
46016,note_off,128,,,2,0,0,,,,,,,,50,64
46080,note_on,64,,,0,0,0,,,,,,,,76,75
46080,note_on,0,,,0,0,0,,,,,,,,73,75
46080,note_on,0,,,1,0,0,,,,,,,,69,75
46080,note_on,0,,,2,0,0,,,,,,,,45,75
46208,note_off,128,,,2,0,0,,,,,,,,45,64
46272,note_on,64,,,2,0,0,,,,,,,,45,75
46400,note_off,128,,,2,0,0,,,,,,,,45,64
46464,note_on,64,,,2,0,0,,,,,,,,45,75
46592,note_off,128,,,0,0,0,,,,,,,,76,64
46592,note_off,0,,,0,0,0,,,,,,,,73,64
46592,note_off,0,,,1,0,0,,,,,,,,69,64
46592,note_off,0,,,2,0,0,,,,,,,,45,64
46656,note_on,64,,,2,0,0,,,,,,,,45,75
46784,note_off,128,,,2,0,0,,,,,,,,45,64
46848,note_on,64,,,0,0,0,,,,,,,,78,75
46848,note_on,0,,,0,0,0,,,,,,,,74,75
46848,note_on,0,,,1,0,0,,,,,,,,69,75
46848,note_on,0,,,2,0,0,,,,,,,,50,75
46976,note_off,128,,,2,0,0,,,,,,,,50,64
47040,note_on,64,,,2,0,0,,,,,,,,50,75
47168,note_off,128,,,2,0,0,,,,,,,,50,64
47232,note_on,64,,,2,0,0,,,,,,,,50,75
47360,note_off,128,,,1,0,0,,,,,,,,69,64
47360,note_off,0,,,2,0,0,,,,,,,,50,64
47424,note_on,64,,,2,0,0,,,,,,,,50,75
47552,note_off,128,,,2,0,0,,,,,,,,50,64
47616,note_on,64,,,1,0,0,,,,,,,,69,75
47616,note_on,0,,,2,0,0,,,,,,,,50,75
47744,note_off,128,,,2,0,0,,,,,,,,50,64
47808,note_on,64,,,2,0,0,,,,,,,,50,75
47936,note_off,128,,,2,0,0,,,,,,,,50,64
48000,note_on,64,,,2,0,0,,,,,,,,50,75
48128,note_off,128,,,0,0,0,,,,,,,,78,64
48128,note_off,0,,,0,0,0,,,,,,,,74,64
48128,note_off,0,,,1,0,0,,,,,,,,69,64
48128,note_off,0,,,2,0,0,,,,,,,,50,64
48192,note_on,64,,,2,0,0,,,,,,,,50,75
48320,note_off,128,,,2,0,0,,,,,,,,50,64
48384,note_on,64,,,0,0,0,,,,,,,,74,75
48384,note_on,0,,,0,0,0,,,,,,,,74,75
48384,note_on,0,,,1,0,0,,,,,,,,67,75
48384,note_on,0,,,2,0,0,,,,,,,,43,75
48512,note_off,128,,,2,0,0,,,,,,,,43,64
48576,note_on,64,,,2,0,0,,,,,,,,43,75
48704,note_off,128,,,2,0,0,,,,,,,,43,64
48768,note_on,64,,,2,0,0,,,,,,,,43,75
48896,note_off,128,,,0,0,0,,,,,,,,74,64
48896,note_off,0,,,2,0,0,,,,,,,,43,64
48960,note_on,64,,,2,0,0,,,,,,,,43,75
49088,note_off,128,,,2,0,0,,,,,,,,43,64
49152,note_on,64,,,0,0,0,,,,,,,,71,75
49152,note_on,0,,,2,0,0,,,,,,,,43,75
49280,note_off,128,,,2,0,0,,,,,,,,43,64
49344,note_on,64,,,2,0,0,,,,,,,,43,75
49472,note_off,128,,,2,0,0,,,,,,,,43,64
49536,note_off,64,,,0,0,0,,,,,,,,74,64
49536,note_on,0,,,2,0,0,,,,,,,,43,75
49664,note_off,128,,,0,0,0,,,,,,,,71,64
49664,note_off,0,,,1,0,0,,,,,,,,67,64
49664,note_off,0,,,2,0,0,,,,,,,,43,64
49728,note_on,64,,,0,0,0,,,,,,,,79,75
49728,note_on,0,,,2,0,0,,,,,,,,43,75
49856,note_off,128,,,0,0,0,,,,,,,,79,64
49856,note_off,0,,,2,0,0,,,,,,,,43,64
49920,note_on,64,,,0,0,0,,,,,,,,76,75
49920,note_on,0,,,0,0,0,,,,,,,,73,75
49920,note_on,0,,,1,0,0,,,,,,,,69,75
49920,note_on,0,,,2,0,0,,,,,,,,45,75
50048,note_off,128,,,2,0,0,,,,,,,,45,64
50112,note_on,64,,,2,0,0,,,,,,,,45,75
50240,note_off,128,,,2,0,0,,,,,,,,45,64
50304,note_on,64,,,2,0,0,,,,,,,,45,75
50432,note_off,128,,,0,0,0,,,,,,,,76,64
50432,note_off,0,,,0,0,0,,,,,,,,73,64
50432,note_off,0,,,1,0,0,,,,,,,,69,64
50432,note_off,0,,,2,0,0,,,,,,,,45,64
50496,note_on,64,,,2,0,0,,,,,,,,45,75
50624,note_off,128,,,2,0,0,,,,,,,,45,64
50688,note_on,64,,,0,0,0,,,,,,,,78,75
50688,note_on,0,,,0,0,0,,,,,,,,74,75
50688,note_on,0,,,1,0,0,,,,,,,,69,75
50688,note_on,0,,,2,0,0,,,,,,,,50,75
50816,note_off,128,,,2,0,0,,,,,,,,50,64
50880,note_on,64,,,2,0,0,,,,,,,,50,75
51008,note_off,128,,,2,0,0,,,,,,,,50,64
51072,note_on,64,,,2,0,0,,,,,,,,50,75
51200,note_off,128,,,0,0,0,,,,,,,,78,64
51200,note_off,0,,,0,0,0,,,,,,,,74,64
51200,note_off,0,,,1,0,0,,,,,,,,69,64
51200,note_off,0,,,2,0,0,,,,,,,,50,64
51264,note_on,64,,,2,0,0,,,,,,,,50,75
51392,note_off,128,,,2,0,0,,,,,,,,50,64
51456,note_on,64,,,0,0,0,,,,,,,,76,75
51456,note_on,0,,,0,0,0,,,,,,,,73,75
51456,note_on,0,,,1,0,0,,,,,,,,69,75
51456,note_on,0,,,2,0,0,,,,,,,,45,75
51584,note_off,128,,,2,0,0,,,,,,,,45,64
51648,note_on,64,,,2,0,0,,,,,,,,45,75
51776,note_off,128,,,2,0,0,,,,,,,,45,64
51840,note_on,64,,,2,0,0,,,,,,,,45,75
51968,note_off,128,,,0,0,0,,,,,,,,76,64
51968,note_off,0,,,0,0,0,,,,,,,,73,64
51968,note_off,0,,,1,0,0,,,,,,,,69,64
51968,note_off,0,,,2,0,0,,,,,,,,45,64
52032,note_on,64,,,2,0,0,,,,,,,,45,75
52160,note_off,128,,,2,0,0,,,,,,,,45,64
52224,note_on,64,,,0,0,0,,,,,,,,78,75
52224,note_on,0,,,0,0,0,,,,,,,,74,75
52224,note_on,0,,,1,0,0,,,,,,,,69,75
52224,note_on,0,,,2,0,0,,,,,,,,50,75
52352,note_off,128,,,2,0,0,,,,,,,,50,64
52416,note_on,64,,,2,0,0,,,,,,,,50,100
52480,note_off,64,,,0,0,0,,,,,,,,78,64
52480,note_off,0,,,0,0,0,,,,,,,,74,64
52480,note_off,0,,,1,0,0,,,,,,,,69,64
52544,note_off,64,,,2,0,0,,,,,,,,50,64
52608,note_on,64,,,0,0,0,,,,,,,,76,75
52608,note_on,0,,,0,0,0,,,,,,,,73,100
52608,note_on,0,,,1,0,0,,,,,,,,69,100
52608,note_on,0,,,2,0,0,,,,,,,,45,100
52736,note_off,128,,,2,0,0,,,,,,,,45,64
52800,note_on,64,,,2,0,0,,,,,,,,45,100
52864,note_off,64,,,0,0,0,,,,,,,,76,64
52864,note_off,0,,,0,0,0,,,,,,,,73,64
52864,note_off,0,,,1,0,0,,,,,,,,69,64
52928,note_off,64,,,2,0,0,,,,,,,,45,64
52992,note_on,64,,,0,0,0,,,,,,,,78,75
52992,note_on,0,,,0,0,0,,,,,,,,74,100
52992,note_on,0,,,1,0,0,,,,,,,,69,100
52992,note_on,0,,,2,0,0,,,,,,,,50,100
53504,note_off,512,,,0,0,0,,,,,,,,78,64
53504,note_off,0,,,0,0,0,,,,,,,,74,64
53504,note_off,0,,,1,0,0,,,,,,,,69,64
53504,note_off,0,,,2,0,0,,,,,,,,50,64
58368,set_tempo,4864,,,,1,0,,,,,,,3000000,,
58368,end_of_track,0,,,,1,0,,,,,,,,,
